"","Scientific.Name","x","y"
"8600","Phascolarctos cinereus",367990.600501882,5806514.87235628
"8601","Phascolarctos cinereus",285162.083445427,5769235.2686406
"8602","Phascolarctos cinereus",394962.347685007,5929535.48536482
"8603","Phascolarctos cinereus",358061.713674275,5804435.57095291
"8604","Phascolarctos cinereus",349662.583644237,5923134.98941024
"8605","Phascolarctos cinereus",21151.8503293473,5781416.44360775
"8606","Phascolarctos cinereus",255161.873134355,5864735.5609257
"8607","Phascolarctos cinereus",394542.621442062,5933097.43138369
"8608","Phascolarctos cinereus",-16792.6723734302,5774763.21733622
"8609","Phascolarctos cinereus",255261.728546418,5836135.28499896
"8610","Phascolarctos cinereus",486397.115274368,5770828.8349462
"8611","Phascolarctos cinereus",462075.415210821,5741841.59524935
"8612","Phascolarctos cinereus",215229.850261443,5734219.86994783
"8613","Phascolarctos cinereus",260161.812801916,5808035.09213393
"8614","Phascolarctos cinereus",273862.358254742,5795934.85431188
"8615","Phascolarctos cinereus",234109.399502503,5734646.90112426
"8616","Phascolarctos cinereus",392362.023306064,5926935.63213244
"8617","Phascolarctos cinereus",32099.1233579169,5779618.34385084
"8618","Phascolarctos cinereus",48681.5005732609,5756279.79190538
"8619","Phascolarctos cinereus",322072.625182679,5870068.44645568
"8620","Phascolarctos cinereus",250062.180792936,5846634.80077254
"8621","Phascolarctos cinereus",11526.2194627597,5769924.81124016
"8622","Phascolarctos cinereus",407662.573350761,5870135.25187643
"8623","Phascolarctos cinereus",388862.03832784,5861334.71060688
"8624","Phascolarctos cinereus",443890.626924832,5784616.21868147
"8625","Phascolarctos cinereus",-21790.17126795,5774993.12724413
"8626","Phascolarctos cinereus",399162.126181973,5884834.81116013
"8628","Phascolarctos cinereus",411762.606966798,5805934.98093827
"8629","Phascolarctos cinereus",403662.042509245,5945735.41454792
"8630","Phascolarctos cinereus",351362.209712676,5896435.39558427
"8631","Phascolarctos cinereus",251662.171257736,5805735.14202774
"8632","Phascolarctos cinereus",342161.894944008,5822235.07611738
"8633","Phascolarctos cinereus",19591.6558149359,5781725.90832965
"8634","Phascolarctos cinereus",337261.772529341,5906135.82400566
"8635","Phascolarctos cinereus",442709.249943327,5787115.70706252
"8636","Phascolarctos cinereus",345161.819036654,5742534.75067092
"8637","Phascolarctos cinereus",402589.702915338,5917166.1766935
"8638","Phascolarctos cinereus",13340.9836867782,5793700.70981653
"8639","Phascolarctos cinereus",343861.8501406,5817335.67417461
"8640","Phascolarctos cinereus",19684.4784418305,5790469.75796709
"8641","Phascolarctos cinereus",260261.805447455,5899835.03985169
"8642","Phascolarctos cinereus",534543.987104497,5832667.57118419
"8643","Phascolarctos cinereus",425462.152455395,5979135.3191896
"8644","Phascolarctos cinereus",34100.6014403257,5758044.64691656
"8645","Phascolarctos cinereus",411362.44487671,5814335.26769848
"8646","Phascolarctos cinereus",171779.037249227,5718839.76519906
"8647","Phascolarctos cinereus",397962.121665406,5916735.784692
"8648","Phascolarctos cinereus",288662.18853236,5869735.13443847
"8649","Phascolarctos cinereus",484599.580396592,5771400.37530997
"8650","Phascolarctos cinereus",242461.921509239,5900134.96596924
"8651","Phascolarctos cinereus",736315.233960287,5842991.47151586
"8652","Phascolarctos cinereus",348712.054562615,5835716.1786579
"8653","Phascolarctos cinereus",325761.626923068,5749235.56092601
"8654","Phascolarctos cinereus",275362.171189166,5856535.1012381
"8655","Phascolarctos cinereus",455258.335505532,5996970.23090907
"8656","Phascolarctos cinereus",450862.365145076,5821934.63839903
"8657","Phascolarctos cinereus",7689.91422530974,5760851.97747818
"8658","Phascolarctos cinereus",352662.04068143,5806735.64386076
"8659","Phascolarctos cinereus",475462.162756424,5974334.89088193
"8660","Phascolarctos cinereus",363562.388531388,5903135.41506367
"8661","Phascolarctos cinereus",167676.431029189,5861596.1926466
"8662","Phascolarctos cinereus",323162.444436362,5752635.23801193
"8663","Phascolarctos cinereus",24360.4891212746,5779261.58236384
"8664","Phascolarctos cinereus",447662.12974054,5754734.76878935
"8665","Phascolarctos cinereus",730462.432715946,5852534.76400932
"8666","Phascolarctos cinereus",32758.8281239589,5754969.51846173
"8667","Phascolarctos cinereus",258362.476382875,5858335.70243826
"8668","Phascolarctos cinereus",341771.441563562,5770496.37009114
"8669","Phascolarctos cinereus",224884.558543885,5714799.77661879
"8670","Phascolarctos cinereus",346462.548040546,5832035.21457054
"8671","Phascolarctos cinereus",347961.754993976,5842834.94216439
"8672","Phascolarctos cinereus",400484.233168842,5917652.18174205
"8673","Phascolarctos cinereus",26239.5719374157,5780141.17724451
"8674","Phascolarctos cinereus",413383.142431898,5703567.47054769
"8675","Phascolarctos cinereus",27507.2746103644,5774497.64636347
"8676","Phascolarctos cinereus",224394.440674828,5735515.79074661
"8677","Phascolarctos cinereus",340161.947177013,5822535.11546072
"8678","Phascolarctos cinereus",230326.947990642,5720467.71150744
"8679","Phascolarctos cinereus",341762.274731962,5814634.85412749
"8680","Phascolarctos cinereus",252161.680055199,5808735.06553788
"8681","Phascolarctos cinereus",18989.5644680526,5791323.92119669
"8682","Phascolarctos cinereus",224670.874167469,5830800.87774748
"8683","Phascolarctos cinereus",446561.998102568,5752235.2750964
"8684","Phascolarctos cinereus",229159.715281503,5719001.31093262
"8685","Phascolarctos cinereus",370662.525782216,5963535.74985453
"8686","Phascolarctos cinereus",-15428.955563427,5775172.05917641
"8687","Phascolarctos cinereus",225182.780685776,5844910.84871597
"8688","Phascolarctos cinereus",240962.277564744,5808934.9612154
"8690","Phascolarctos cinereus",339162.451195277,5911235.3643465
"8691","Phascolarctos cinereus",334562.461246828,5820435.4557294
"8692","Phascolarctos cinereus",398662.238335933,5920735.12725273
"8693","Phascolarctos cinereus",394420.253717069,5933172.47809562
"8694","Phascolarctos cinereus",402361.952185309,5915035.51244624
"8695","Phascolarctos cinereus",424990.218000325,5990983.18218447
"8696","Phascolarctos cinereus",252562.30764681,5893034.94725592
"8697","Phascolarctos cinereus",455062.654026013,5741035.32886535
"8698","Phascolarctos cinereus",459662.620332749,5746334.99120749
"8699","Phascolarctos cinereus",293562.478637509,5856234.8070526
"8700","Phascolarctos cinereus",370162.457015299,5896234.76502115
"8701","Phascolarctos cinereus",29628.2622160966,5738763.69412965
"8702","Phascolarctos cinereus",335162.018235889,5820734.97513256
"8703","Phascolarctos cinereus",367362.170410603,5938835.35594478
"8704","Phascolarctos cinereus",348662.214248493,5946735.33947098
"8705","Phascolarctos cinereus",223311.687310715,5814347.39628248
"8706","Phascolarctos cinereus",17638.4718468881,5787489.18192776
"8707","Phascolarctos cinereus",16691.936204361,5792076.8300775
"8708","Phascolarctos cinereus",434862.22175783,5695834.59865693
"8709","Phascolarctos cinereus",331061.904868959,5761034.61907572
"8710","Phascolarctos cinereus",452962.189049375,5752534.81878593
"8711","Phascolarctos cinereus",368462.65309642,5920034.74555864
"8712","Phascolarctos cinereus",402943.800790378,5918704.67852224
"8713","Phascolarctos cinereus",535699.323126809,5826078.96175933
"8714","Phascolarctos cinereus",259262.485545742,5834935.17919532
"8715","Phascolarctos cinereus",27699.0867090511,5780839.95799479
"8716","Phascolarctos cinereus",359862.077484564,5788134.78600152
"8717","Phascolarctos cinereus",442062.062738222,5733534.88409389
"8718","Phascolarctos cinereus",260896.993036196,5867323.7509716
"8719","Phascolarctos cinereus",467962.289253032,5999734.75241639
"8720","Phascolarctos cinereus",342162.34354467,5889634.74208656
"8721","Phascolarctos cinereus",355462.601209898,5839435.01584696
"8722","Phascolarctos cinereus",127282.892434354,5741113.90535821
"8723","Phascolarctos cinereus",408662.229444609,5734234.78499752
"8724","Phascolarctos cinereus",553962.570269658,5790734.60920413
"8725","Phascolarctos cinereus",319762.241187391,6020139.91431591
"8726","Phascolarctos cinereus",15262.5176641474,5787804.43466221
"8727","Phascolarctos cinereus",35332.9770096807,5779324.28804939
"8728","Phascolarctos cinereus",255344.676280555,5852274.40779472
"8729","Phascolarctos cinereus",493420.06615325,5751480.9842993
"8730","Phascolarctos cinereus",486182.860225536,5982273.96315675
"8731","Phascolarctos cinereus",402925.308005004,5918997.37806585
"8732","Phascolarctos cinereus",396604.053049667,5921198.57826851
"8733","Phascolarctos cinereus",-19704.0008073631,5776512.0474609
"8734","Phascolarctos cinereus",446462.242361957,5754235.31940784
"8735","Phascolarctos cinereus",298562.19733719,5839334.96990838
"8736","Phascolarctos cinereus",195175.586705413,5697007.91623207
"8737","Phascolarctos cinereus",222977.450145452,5716378.53111389
"8738","Phascolarctos cinereus",580417.601313974,5819055.7499905
"8739","Phascolarctos cinereus",237861.767457416,5876335.23366523
"8740","Phascolarctos cinereus",303857.231637817,5744415.59955652
"8741","Phascolarctos cinereus",447662.435876751,5748635.00324014
"8742","Phascolarctos cinereus",454162.463030281,5741034.68053656
"8743","Phascolarctos cinereus",19417.6128359542,5760236.54592421
"8744","Phascolarctos cinereus",341662.376522658,5831235.4476442
"8745","Phascolarctos cinereus",449662.306144507,5741734.56929537
"8746","Phascolarctos cinereus",262461.910161492,5849634.92875486
"8747","Phascolarctos cinereus",325161.623713901,5751435.33099586
"8748","Phascolarctos cinereus",424462.358835706,5988835.43696135
"8749","Phascolarctos cinereus",256661.669392547,5805734.96879116
"8750","Phascolarctos cinereus",482062.285391981,5820235.34390589
"8751","Phascolarctos cinereus",483662.759768158,5819734.96742107
"8752","Phascolarctos cinereus",459856.904082668,6000262.53441781
"8753","Phascolarctos cinereus",466762.620317645,5745834.83413931
"8754","Phascolarctos cinereus",225876.414675175,5714965.09415679
"8755","Phascolarctos cinereus",493962.283182311,5937534.96057282
"8756","Phascolarctos cinereus",206313.610303811,5701450.32155167
"8757","Phascolarctos cinereus",226568.421422142,5715110.00140596
"8758","Phascolarctos cinereus",422633.717693404,5934673.59208144
"8759","Phascolarctos cinereus",326662.266088748,5762935.48363456
"8760","Phascolarctos cinereus",427662.4204837,5978135.58151093
"8761","Phascolarctos cinereus",265346.579875671,5875379.14344523
"8762","Phascolarctos cinereus",407661.743492022,5695734.95582315
"8763","Phascolarctos cinereus",357362.149541177,5850735.34365715
"8764","Phascolarctos cinereus",246061.772839348,5837835.76326132
"8765","Phascolarctos cinereus",428461.909804325,5986335.57250791
"8766","Phascolarctos cinereus",310161.798584343,5832934.98307746
"8767","Phascolarctos cinereus",300260.656778361,5842130.71181783
"8768","Phascolarctos cinereus",331862.257612563,5752734.72972762
"8769","Phascolarctos cinereus",264761.793295585,5854334.85053192
"8770","Phascolarctos cinereus",12259.5596656624,5775620.84677453
"8771","Phascolarctos cinereus",539366.038575029,5832557.27329105
"8772","Phascolarctos cinereus",481962.455536769,5755334.87029303
"8773","Phascolarctos cinereus",397030.605355629,5927671.16610027
"8774","Phascolarctos cinereus",339561.869228869,5820435.49127766
"8775","Phascolarctos cinereus",343162.188741824,5890635.6503886
"8776","Phascolarctos cinereus",337662.082500197,5898035.68582127
"8777","Phascolarctos cinereus",317462.616828809,5927835.25335467
"8778","Phascolarctos cinereus",398662.515456451,5922735.59939944
"8779","Phascolarctos cinereus",213630.813402116,5718271.25793373
"8780","Phascolarctos cinereus",427561.87587611,5983735.67291902
"8781","Phascolarctos cinereus",392462.229478289,5926135.80670736
"8782","Phascolarctos cinereus",325159.096074897,5754899.30698268
"8783","Phascolarctos cinereus",352662.355987663,5913435.81712082
"8784","Phascolarctos cinereus",478165.347350594,5992700.66817824
"8785","Phascolarctos cinereus",39380.6967154638,5757255.00996424
"8787","Phascolarctos cinereus",295662.463464391,5911735.23032302
"8789","Phascolarctos cinereus",49428.0622184848,5755625.14136061
"8790","Phascolarctos cinereus",19472.1193407424,5782736.49861043
"8791","Phascolarctos cinereus",441662.214437733,5750935.17171007
"8792","Phascolarctos cinereus",445062.351072836,5735735.44750673
"8793","Phascolarctos cinereus",448431.919110583,5753506.9072691
"8794","Phascolarctos cinereus",263261.699181537,5844335.52350864
"8795","Phascolarctos cinereus",400545.674718047,5917885.8997793
"8796","Phascolarctos cinereus",233342.805687281,5727981.98143426
"8798","Phascolarctos cinereus",292461.983661794,5876635.2323312
"8799","Phascolarctos cinereus",397362.074869773,5884135.08895511
"8800","Phascolarctos cinereus",340661.721132744,5847735.14728185
"8801","Phascolarctos cinereus",383160.210097498,5820472.95690826
"8802","Phascolarctos cinereus",348262.421847816,5839634.93994569
"8803","Phascolarctos cinereus",264662.182639029,5910734.9928831
"8804","Phascolarctos cinereus",65646.3271976946,5768831.85962435
"8805","Phascolarctos cinereus",442962.026366197,5794635.00360949
"8806","Phascolarctos cinereus",324662.130194597,6022235.39627669
"8807","Phascolarctos cinereus",424462.235844631,5994034.75536723
"8808","Phascolarctos cinereus",332562.485503414,5826734.73520281
"8809","Phascolarctos cinereus",253667.422453767,5858269.54299351
"8810","Phascolarctos cinereus",380249.028354821,5718750.76996934
"8811","Phascolarctos cinereus",16076.2663860988,5792330.24198625
"8812","Phascolarctos cinereus",15848.8821115012,5791246.72176917
"8813","Phascolarctos cinereus",398478.883791241,5921680.47673777
"8814","Phascolarctos cinereus",233435.111786818,5803751.07880735
"8815","Phascolarctos cinereus",323662.079278515,5752735.00170159
"8816","Phascolarctos cinereus",243961.613633821,5846535.83529306
"8817","Phascolarctos cinereus",174356.144174313,5862221.48715941
"8818","Phascolarctos cinereus",371362.255406259,5911334.88130537
"8819","Phascolarctos cinereus",467295.114732858,5766080.73550837
"8820","Phascolarctos cinereus",255862.381108041,5848935.24957586
"8821","Phascolarctos cinereus",15802.902284632,5792202.6028254
"8822","Phascolarctos cinereus",492783.93709564,5770448.68665318
"8823","Phascolarctos cinereus",256862.040861329,5806135.23907909
"8824","Phascolarctos cinereus",396961.961410541,5885634.8079774
"8825","Phascolarctos cinereus",342162.135607324,5818034.77217305
"8826","Phascolarctos cinereus",402910.815003417,5918392.52991169
"8827","Phascolarctos cinereus",9352.30608865258,5789516.21535398
"8828","Phascolarctos cinereus",340562.301648,5833135.73763274
"8829","Phascolarctos cinereus",353962.10320089,5850735.20659632
"8830","Phascolarctos cinereus",62249.5035451683,5751536.8681436
"8831","Phascolarctos cinereus",339562.371844276,5818734.92420742
"8832","Phascolarctos cinereus",273762.082999886,5802334.86638907
"8833","Phascolarctos cinereus",225071.525604579,5715011.82747466
"8834","Phascolarctos cinereus",-13135.6971385845,5776330.81620458
"8835","Phascolarctos cinereus",402234.688545778,5918976.15802429
"8836","Phascolarctos cinereus",257862.121868557,5845135.11833107
"8837","Phascolarctos cinereus",341561.942912682,5822535.48704237
"8838","Phascolarctos cinereus",340462.59717791,5909235.50166949
"8839","Phascolarctos cinereus",265704.508655709,5877380.3740615
"8840","Phascolarctos cinereus",-11784.3496441749,5775299.45873335
"8841","Phascolarctos cinereus",446862.551904288,5801934.56384233
"8842","Phascolarctos cinereus",19185.9278899906,5760167.05713432
"8843","Phascolarctos cinereus",198401.989168413,5700075.20172848
"8844","Phascolarctos cinereus",540799.25096683,5825188.81133961
